,time,temp_air,ghi,wind_meridional,wind_zonal,wind_speed,precipitation,latitude,longitude,nuts_id,profil
67,2025-01-03 20:00:00,273.7223205566406,0.0,0.599860429763794,4.135073661804199,4.180042743682861,,50.845454545454544,6.454545454545454,DEA26,0.0
68,2025-01-03 21:00:00,273.7462158203125,0.0,0.5503595471382141,3.806697607040405,3.8477976322174072,,50.845454545454544,6.454545454545454,DEA26,0.0
69,2025-01-03 22:00:00,273.5842590332031,0.0,0.6085773706436157,3.5301125049591064,3.583651065826416,,50.845454545454544,6.454545454545454,DEA26,0.0
70,2025-01-03 23:00:00,273.50341796875,0.0,0.6871726512908936,3.3203485012054443,3.3920748233795166,,50.845454545454544,6.454545454545454,DEA26,0.0
71,2025-01-04 00:00:00,273.2482604980469,0.0,0.759636640548706,3.0564310550689697,3.150831699371338,,50.845454545454544,6.454545454545454,DEA26,0.0
72,2025-01-04 01:00:00,272.9969787597656,0.0,0.7843211889266968,2.899614095687866,3.00579833984375,,50.845454545454544,6.454545454545454,DEA26,0.0
73,2025-01-04 02:00:00,272.8406066894531,0.0,0.8952539563179016,2.608222246170044,2.760249137878418,,50.845454545454544,6.454545454545454,DEA26,0.0
74,2025-01-04 03:00:00,272.8735656738281,0.0,1.039649248123169,2.3021059036254883,2.5287795066833496,,50.845454545454544,6.454545454545454,DEA26,0.0
75,2025-01-04 04:00:00,272.7855224609375,0.0,1.14300537109375,2.053201913833618,2.351606130599976,,50.845454545454544,6.454545454545454,DEA26,0.0
76,2025-01-04 05:00:00,272.72711181640625,0.0,1.166895031929016,1.8884471654891968,2.220676898956299,,50.845454545454544,6.454545454545454,DEA26,0.0
