time,el_price_eur_kwh,heat_demand_kw,PV_kw,COP,gas_price,solar_q_Wm2,cop_wshp,profil,solar_profil,cop_s_3
2025-01-02 04:00:00,0.01275,442.29,0.0,2.381940511067709,0.1199,0.0,3.647325367743318,0.0,0.0,3.645882395469079
2025-01-02 05:00:00,0.03007,442.29,0.0,2.3826820882161464,0.1199,0.0,3.6472757904166686,0.0,0.0,3.645882395469079
2025-01-02 06:00:00,0.06713,442.29,0.0,2.382880452473959,0.1199,0.0,3.647228237920754,0.0,0.0,3.645882395469079
2025-01-02 07:00:00,0.09883,497.25,0.0,2.3941566975911464,0.1199,0.0,3.647182627508095,0.0,0.0,3.645882395469079
2025-01-02 08:00:00,0.12153,497.25,0.0,2.3989672851562505,0.1199,0.0,3.64714130124552,0.0006117606995423,0.0006117606995423,3.6461427905087023
2025-01-02 09:00:00,0.12723,497.25,0.0,2.418086791992189,0.1199,0.0,3.647181355699524,0.0207457575687106,0.0207457575687106,3.654733602219642
2025-01-02 10:00:00,0.12635,482.27,0.2,2.449187255859376,0.1199,0.0,3.647348694038386,0.0533135928239056,0.0533135928239056,3.6687157370701393
2025-01-02 11:00:00,0.11997,482.27,2.83,2.4807656250000014,0.1199,0.0,3.647796784592815,0.1259456226395998,0.1259456226395998,3.700287036941806
2025-01-02 12:00:00,0.11595,482.27,5.83,2.5211239013671887,0.1199,0.0,3.648503010495271,0.195709820776075,0.195709820776075,3.7311276450656936
2025-01-02 13:00:00,0.1139,433.65,23.6,2.535169921875001,0.1199,0.0,3.649215249302585,0.2044367869315941,0.2044367869315941,3.7350217831076993
2025-01-02 14:00:00,0.12221,433.65,17.7,2.501879516601564,0.1199,0.0,3.649725263753864,0.160688631594117,0.160688631594117,3.715581860861157
2025-01-02 15:00:00,0.13011,433.65,12.9,2.456581054687501,0.1199,0.0,3.6498549397953113,0.0699677143228495,0.0699677143228495,3.675907164977492
2025-01-02 16:00:00,0.13859,427.28,13.4,2.39539774576823,0.1199,0.0,3.649739561733212,0.0094814046378094,0.0094814046378094,3.649922324762083
2025-01-02 17:00:00,0.15287,427.28,4.73,2.381099243164063,0.1199,0.0,3.649591320346503,0.0,0.0,3.645882395469079
